geocoded_latitude,geocoded_longitude
45.5962765,-121.8606971
38.8864448,-119.9971769
36.5760412,-121.822098
44.7927298,-89.7035959
47.6600716,-117.4316272
36.1662859,-115.149225
35.2270869,-80.8431268
42.5000719,-82.9394002
41.0381526,-74.2940378
46.0085225,-122.8424709
33.881922,-117.8956062
41.1134756,-112.0244382
45.2629088,-122.6925983
30.3321838,-81.655651
37.7729273,-122.2143323
40.7670126,-111.8904308
47.6694141,-122.1238767
44.5645659,-123.2620435
37.9514447,-86.7677663
38.2322766,-90.5629034
32.8283259,-117.255854
32.8793816,-111.7575614
47.1915937,-114.8917978
35.3907897,-78.5433701
31.1524219,-97.7960118
37.3688301,-122.0363496
46.975371,-123.815722
41.6786754,-83.5127283
40.5863563,-122.3916754
33.4751634,-80.4864764
41.1130231,-74.0437839
47.6600716,-117.4316272
41.6436603,-83.4868768
46.908998,-67.826157
32.753177,-97.3327459
38.2544472,-104.609141
32.5700066,-80.3213106
31.6278703,-110.3339678
29.7857853,-95.8243956
32.598313,-83.62567701
36.1556805,-95.9929113
33.4485866,-112.0773456
42.5564732,-83.7411631
43.0349931,-87.922497
44.0233269,-92.4630215
32.7174209,-117.1627714
43.313878,-89.5265093
39.1106375,-76.55069675
34.285558,-118.8820414
40.2101972,-77.0047276
40.9714448,-82.1098748
20.872684,-156.6762729
44.909698,-116.074909
34.8657757,-111.7929891
44.081176,-103.228006
47.3664231,-122.0437127
48.590132,-109.231823
40.858892,-93.4974371
38.3505995,-81.6332812
37.3344561,-79.5235083
34.2694474,-118.781482
32.7521702,-111.6720346
43.0439776,-87.8991514
46.826415,-100.889704
37.5385087,-77.43428
39.7391536,-104.9847034
40.91742,-96.528167
40.2101947,-79.7512033
37.021165,-80.4771472
39.8631101,-84.3605022
46.601557,-120.5108421
43.157285,-77.615214
39.9203526,-80.7431407
28.8613765,-81.9064705
45.6015056,-121.1841587
37.81724,-96.8622524
29.5641617,-98.2695702
45.024039,-69.290085
33.881922,-117.8956062
37.6328421,-96.0467429
45.5067406,-122.4367058
47.759038,-122.2021071
41.5869225,-109.2047867
46.7187427,-121.6574333
44.3840122,-123.1098145
38.912068,-77.0190228
42.2694308,-71.6129907
32.9478267,-112.7168239
32.3070902,-96.0066354
40.7764882,-73.4673455
45.5202471,-122.6741949
35.5125955,-77.1009232
40.4416941,-79.9900861
33.9990858,-117.9834738
41.5236436,-90.5776368
42.0341658,-91.5976773
34.2257282,-77.9447107
36.5668195,-82.6591465
47.6084921,-122.336407
38.4409697,-122.7971649
27.4989278,-82.5748194
40.6391069,-73.9385536
47.862745,-121.987547
33.9697897,-118.2468148
41.6650487,-86.075836
47.4462936,-122.3216335
44.100351,-70.2147764
45.6015056,-121.1841587
42.3608691,-85.8794636
48.0333914,-122.7641149
36.9903199,-86.4436018
41.2026059,-111.9486437
32.9594891,-117.2653146
41.6619927,-86.1586156
33.5091215,-111.8992365
36.1973331,-119.3714909
30.2265949,-93.2173759
41.8531485,-74.1390329
46.261637,-119.3419239
33.6469261,-117.6859213
34.3664127,-89.5187664
42.308081,-83.48686771
35.2334472,-82.7342919
47.3075369,-122.2301808
39.2673284,-76.7983067
40.5382375,-74.39451735
41.4789363,-81.7404134
35.845999,-86.3920452
47.7598697,-122.2068288
44.0581728,-121.3153096
36.8420172,-119.8019498
41.0072854,-79.8961647
39.1173883,-94.6269572
30.3276337,-81.6555607
32.8862223,-96.9648735
37.6304904,-122.4110835
41.8839927,-87.6197056
48.9881108,-122.7435757
36.550238,-82.5594293
31.4623902,-97.1958377
47.440837,-121.6253065
42.161724,-79.391714
40.6391069,-73.9385536
44.3636299,-84.4102912
36.1662859,-115.149225
35.2225717,-97.4394816
39.1173883,-94.6269572
32.701939,-97.10571494
47.5877433,-122.2413464
40.5508527,-105.0668085
47.2548315,-120.8083774
41.8839927,-87.6197056
38.2556928,-85.751283
35.5848596,-80.8100724
36.7295295,-119.7088613
41.8755546,-87.6244212
34.9854275,-80.5495112
45.0065149,-93.46651
43.9658121,-89.2176187
38.6323169,-122.8761309
31.9272428,-87.7369607
38.7254453,-90.4596721
41.7104845,-112.0902281
35.2225717,-97.4394816
35.1212409,-81.5159246
41.8755546,-87.6244212
45.7813532,-122.5337433
36.517185,-81.1416691
38.382272,-87.2127863
27.4467056,-80.3256056
33.5862149,-86.2860888
39.9726732,-104.8104424
44.9391565,-123.033121
35.9670412,-83.1876578
46.0735028,-122.4244407
36.7578013,-76.2131474
46.5434914,-87.396433
32.7876012,-79.9402728
34.6946278,-118.1473771
34.2330908,-119.0809012
48.754402,-122.4788602
21.981111,-159.371111
47.6038321,-122.3300624
35.3738712,-119.0194639
41.7689207,-87.857835
33.4485866,-112.0773456
46.7379045,-119.9028228
45.5202471,-122.6741949
27.7703796,-82.6695085
40.75839,-82.5154471
39.9872707,-90.763463
39.613321,-105.0166498
42.8694731,-85.6447492
34.2694474,-118.781482
37.9254806,-122.5274755
38.4087993,-121.3716178
32.2218917,-110.9262353
37.7274692,-89.216655
34.8547756,-106.7053036
45.2083496,-92.8217067
47.6144219,-122.1923372
35.1464797,-90.1845388
43.4219834,-123.2984487
35.0867577,-89.8100858
41.6458881,-80.1767266
46.3622017,-123.5803532
39.5500485,-86.0797079
37.7274692,-89.216655
33.77217945,-116.4952977
34.054935,-118.244476
46.0649999,-118.3302784
30.3276337,-81.6555607
34.6488975,-112.2802138
32.2686981,-107.7586404
29.6519396,-82.3249961
33.9933257,-118.3987842
29.9892928,-97.8772103
35.0841034,-106.6509851
40.1733277,-105.1142011
41.5255466,-90.5081478
40.6576022,-73.5831835
30.297024,-87.64574123
45.0992814,-123.3948291
33.8428724,-118.0127534
39.2086655,-121.0531231
38.0364889,-105.5005483
41.5699614,-87.7861711
36.0998131,-80.2440518
44.244447,-86.324253
30.3504751,-89.1528176
31.8111305,-106.5013494
42.2501791,-88.8455037
46.7207737,-92.1040796
38.9822282,-94.6707917
47.8227129,-122.5408089
35.189443,-114.0530065
41.139981,-104.820246
46.6777529,-97.8103807
29.3852763,-94.9247074
47.445215,-120.1593726
38.7217837,-76.6605187
40.2584515,-76.8865085
47.5340297,-123.9996559
41.1941707,-96.7428032
34.1394513,-117.9772873
41.5910641,-93.6037149
47.469918,-122.3485274
47.7039478,-122.7233671
45.6837914,-122.7488096
32.7867697,-79.7880359
47.4799078,-122.2034496
46.9054975,-122.7095718
35.6999973,-80.4660256
36.2139814,-83.2948923
32.7269669,-117.1647094
33.3710715,-111.426185
41.353627,-74.2531465
45.5067406,-122.4367058
32.7174209,-117.1627714
43.1222357,-123.4124867
36.1662859,-115.149225
32.9481789,-96.7297206
41.6786754,-83.5127283
32.5850948,-96.2588369
45.5202471,-122.6741949
43.4935245,-112.0400919
39.1031971,-84.5064881
41.119228,-78.76003
41.5623209,-72.6506488
47.6038321,-122.3300624
40.3514319,-90.3245681
40.7370032,-73.99084639
35.9603948,-83.9210261
40.9008923,-80.8567502
40.9403762,-74.1318096
38.6045556,-122.6051351
47.6038321,-122.3300624
32.9857275,-80.1098123
34.3798765,-118.5291917
33.5091215,-111.8992365
42.9616689,-85.6588999
40.1997955,-76.7310903
35.9884013,-96.6011294
45.8846686,-95.377883
40.1672117,-105.1019287
45.6306954,-122.6744557
42.1939835,-71.7600702
45.6306954,-122.6744557
44.661517,-84.714637
36.3319963,-86.9223432
32.701939,-97.10571494
45.4307473,-122.7719339
42.5052649,-123.3273155
33.1680687,-107.2275523
38.5815719,-121.4943996
40.6667841,-111.888417
41.6024068,-71.2503157
47.3657791,-122.100222
32.7538822,-115.5917918
47.3013686,-113.7394389
33.9945546,-117.8135579
40.2203907,-74.0120817
44.230441,-69.775543
46.8700801,-113.9952796
44.6365071,-123.1059324
41.3442184,-83.7942551
47.6038321,-122.3300624
33.4485866,-112.0773456
39.0286093,-96.8313978
29.7589382,-95.3676974
41.5255466,-90.5081478
42.2830786,-87.9531303
32.3070902,-96.0066354
41.228153,-72.9914925
34.7007225,-80.90228699
44.3875773,-68.2039739
35.199458,-111.6514259
45.5202471,-122.6741949
40.6421334,-116.9342671
33.5091215,-111.8992365
42.8142432,-73.9395687
40.7670126,-111.8904308
42.6072552,-83.9293952
45.505603,-122.6882145
32.7253249,-114.624397
40.0149856,-105.2705456
42.0372487,-88.2811895
38.6263882,-76.9106581
39.95530865,-86.1663044
32.7174209,-117.1627714
38.9719384,-95.2359496
42.077565,-78.4297419
40.195237,-74.74542839
41.8847507,-88.2039607
30.509808,-97.681607
30.4507462,-91.154551
33.9963181,-84.0061661
33.7825194,-117.2286478
34.6425797,-120.3896651
39.1525576,-84.7480038
43.2489755,-70.5992201
34.1816482,-118.3258554
32.701939,-97.10571494
32.0835407,-81.0998342
47.9673056,-122.2013998
34.1033192,-117.5751735
37.7249296,-122.1560768
40.0215499,-86.1955169
39.1014537,-84.5124602
32.5700066,-80.3213106
33.3067132,-111.8408489
42.3604823,-71.0595678
40.78791245,-77.85388594
28.7886715,-81.76891199
37.3297085,-121.9031599
39.1007512,-120.9532041
32.7269669,-117.1647094
37.9747645,-87.5558483
38.9542487,-119.7656174
42.9616689,-85.6588999
30.2711286,-97.7436995
47.1849009,-122.2921406
41.5733669,-87.7844944
32.7876012,-79.9402728
42.1290657,-80.0852421
30.2711286,-97.7436995
35.0848894,-106.6468148
33.4022515,-112.4375196
35.1075459,-106.372802
42.1600936,-72.475919
34.1033192,-117.5751735
28.2918995,-81.4075838
40.7877012,-121.4305473
38.7952436,-94.5418141
33.4485866,-112.0773456
32.7807807,-96.8044259
33.6956461,-78.8900409
42.4393707,-123.3272489
34.122887,-117.5985775
32.7253249,-114.624397
26.7153425,-80.0533746
41.7571701,-88.3147539
47.4873895,-117.5757676
34.8657757,-111.7929891
26.132433,-81.7951054
42.167019,-76.8205119
40.5863563,-122.3916754
41.3755722,-73.4533779
35.1677771,-114.5730208
30.423724,-87.2269973
35.6970547,-82.5606851
41.7820307,-75.3365662
33.9726931,-118.4497507
40.2101972,-77.0047276
43.61656,-116.200835
47.6038321,-122.3300624
40.4167022,-86.8752869
36.7958866,-89.9578688
33.9873389,-81.0368211
33.558997,-112.4046831
30.2711286,-97.7436995
43.0352846,-84.7524482
38.2211656,-90.3790094
32.7174209,-117.1627714
30.2265949,-93.2173759
47.3579891,-122.1329503
31.5545401,-110.3036929
39.2908816,-76.610759
26.5286606,-80.7103532
40.833989,-74.0970865
42.6511674,-73.754968
40.8853773,-73.9523597
28.6586786,-82.008014
43.015056,-70.89991158
36.7413624,-88.6352595
30.1712245,-81.8552196
39.52927,-119.8136744
34.8657757,-111.7929891
38.3396367,-122.7010984
30.2093794,-95.7507815
36.1662859,-115.149225
38.6977447,-121.2740813
48.5465695,-117.905537
41.439754,-81.7405559
39.766098,-105.0772063
33.7690049,-89.8084192
38.5049223,-89.4931176
47.9673056,-122.2013998
29.6519396,-82.3249961
40.8964465,-78.2205688
32.9594891,-117.2653146
35.0926761,-116.2422739
37.7781702,-81.1881557
40.75163265,-73.88893026
37.1963372,-113.5966577
41.3831566,-71.641729
42.3271524,-87.8574308
48.0517429,-122.1768209
38.8462236,-77.3063733
44.8870108,-123.5485564
33.8469812,-117.9541894
39.3068524,-94.2128337
37.104153,-113.5841313
42.4393707,-123.3272489
42.4605189,-71.3488963
26.4614625,-80.0728201
31.063784,-98.1816957
42.7260523,-87.7825242
34.2301567,-118.3520389
34.3280566,-84.7106567
32.9628234,-117.0358646
38.4203709,-81.7906847
41.5381535,-72.8070435
35.8169225,-115.632233
37.3297085,-121.9031599
39.9117794,-75.2771292
41.3052226,-72.9268626
25.7881436,-80.1272705
31.1168297,-97.725376
39.7391536,-104.9847034
40.8,-96.667821
42.4816353,-89.6157473
41.4169806,-87.3653136
47.216134,-122.540083
34.5361067,-117.2911565
39.049011,-95.677556
32.7863301,-96.7962528
35.2270869,-80.8431268
32.7589648,-97.7970748
33.4669721,-117.6981075
27.9477595,-82.458444
32.9594891,-117.2653146
64.8388243,-147.7489363
34.7456275,-92.15314458
36.7078973,-106.9594723
38.577815,-90.41849976
35.0819701,-92.3616203
42.6781266,-75.4985123
39.7213638,-121.6511258
34.054935,-118.244476
33.4485866,-112.0773456
42.1959348,-70.725874
45.993246,-123.920213
35.5365485,-78.2844435
35.9690085,-80.8654534
33.8901036,-84.1429719
41.3174524,-81.5047772
47.3075369,-122.2301808
42.291707,-85.5872286
36.7295295,-119.7088613
38.0181745,-121.8901232
30.4507462,-91.154551
42.9405711,-87.9959191
39.5137752,-121.556359
36.4665269,-79.9069847
41.4797442,-81.8309277
33.5243639,-111.8985922
39.7391536,-104.9847034
35.9573923,-75.624062
40.5885116,-73.657861
37.9254168,-76.8591362
35.0841034,-106.6509851
27.2939333,-80.3503283
35.3872218,-94.4248983
39.0718795,-94.9143239
34.3267653,-93.5507428
34.0026005,-85.0416133
36.2083012,-115.9839128
42.0773192,-71.6295103
34.3181497,-86.4958219
43.534612,-70.909882
46.2035088,-116.9025302
35.6009498,-82.5540161
47.6038321,-122.3300624
40.2451503,-111.6954103
32.7762719,-96.7968559
33.4495511,-112.0789355
32.7174209,-117.1627714
26.7153425,-80.0533746
43.074761,-89.3837613
32.8591087,-96.9374897
46.3259522,-94.1442531
33.9527869,-84.5499005
39.3331197,-82.9824019
33.5778631,-101.8551665
34.7711319,-112.0579367
47.6579425,-117.4212265
42.7630722,-88.2142563
43.1575827,-87.9017501
37.3297085,-121.9031599
34.1866581,-118.448729
42.6511674,-73.754968
47.6579425,-117.4212265
33.6639137,-114.2299486
41.2416432,-82.8855961
47.6038321,-122.3300624
34.1934312,-118.0478826
33.4144139,-111.9094474
33.4485866,-112.0773456
39.6852191,-75.7508289
37.0127518,-121.5598345
40.4433848,-83.8049353
41.42265,-122.386127
43.038668,-78.8642034
47.1870425,-122.5345698
35.233375,-106.6644716
28.5416658,-81.3756862
42.1945385,-71.8356271
29.7589382,-95.3676974
29.7066181,-96.539699
34.0946892,-116.9028125
48.118146,-123.4307413
42.4393707,-123.3272489
41.7010642,-71.1546367
33.4495511,-112.0789355
38.029306,-78.4766781
43.112157,-77.483559
43.1116731,-88.4992659
26.640628,-81.8723084
48.0517728,-121.6297068
35.9013575,-118.6031402
37.021165,-80.4771472
29.6519396,-82.3249961
42.7337712,-84.5553805
38.7345867,-77.0967445
42.5375917,-71.5120096
35.6150716,-87.0352831
39.2908816,-76.610759
39.9622601,-83.0007065
40.8686675,-82.3182178
32.2990384,-90.1847691
37.361495,-118.4012724
33.6292271,-112.3680189
43.8014053,-91.2395429
32.7876012,-79.9402728
47.6859573,-122.1920249
32.505893,-93.65118697
41.4181235,-80.3881333
38.8339578,-104.8253485
34.3181497,-86.4958219
41.5869225,-109.2047867
40.7563925,-111.8985922
29.6185669,-95.5377215
42.0415823,-87.8873916
40.6022059,-75.4712794
41.5228536,-112.0714835
37.0127518,-121.5598345
43.3665007,-124.2178903
32.7876012,-79.9402728
47.488909,-92.4652
64.750997,-147.349319
33.4485866,-112.0773456
37.7274692,-89.216655
42.976453,-88.1090391
44.409707,-103.509079
42.058436,-70.1786375
41.4553232,-81.9179174
37.338658,-92.9071209
32.2218917,-110.9262353
41.673642,-88.0017261
44.0886059,-87.6575841
36.1662859,-115.149225
39.9935959,-105.0897058
64.837845,-147.716675
39.7391536,-104.9847034
42.1220125,-77.9480575
41.1828353,-80.765358
34.0676169,-118.0879763
34.7456275,-92.15314458
39.5699721,-114.8092691
38.9116463,-94.3616516
34.054935,-118.244476
35.5939574,-105.2238868
47.7039478,-122.7233671
40.7306458,-73.9866136
40.5508527,-105.0668085
40.2338438,-111.6585337
41.0799898,-85.1386015
39.7942118,-91.5232106
34.2054029,-119.1681373
41.157557,-81.242047
39.2990701,-90.4313729
40.7983942,-78.5000222
40.6478171,-83.6089968
41.139981,-104.820246
32.4969921,-82.9286428
38.9052036,-121.3084088
35.2359025,-85.1907904
38.2856247,-85.8241312
39.2887132,-77.86550334
46.1877469,-123.8312721
33.5091215,-111.8992365
38.7506394,-81.9606935
33.5178769,-86.8094808
38.0464066,-84.4970393
47.0984272,-101.1810131
41.8755546,-87.6244212
38.5284799,-89.1316987
33.0136764,-96.6925096
31.5790588,-90.4406506
42.8814034,-88.2067573
34.2913046,-118.4338345
33.8477954,-118.0449554
37.6922361,-97.3375448
45.7874957,-108.49607
39.4356084,-112.5245093
41.5381535,-72.8070435
25.7742658,-80.1936589
45.5228939,-122.989827
40.4731073,-88.9941403
42.1487043,-72.6078672
36.2570407,-83.0859967
43.698078,-85.483656
48.0197794,-122.0660914
38.1383437,-97.4314267
43.1009031,-75.2326641
38.4423644,-105.2224947
41.6612561,-91.5299106
39.1014537,-84.5124602
47.5653663,-122.6246836
41.6819935,-85.9766671
38.9822282,-94.6707917
33.4485866,-112.0773456
36.1662859,-115.149225
30.2711286,-97.7436995
37.3297085,-121.9031599
41.9908485,-88.1850028
28.023544,-82.12720212
28.247132,-82.71702389
42.950951,-123.364233
30.7235263,-95.5507771
33.4495511,-112.0789355
38.5890723,-121.302728
34.7575227,-112.4537809
41.483994,-71.7741103
35.1677771,-114.5730208
39.9622601,-83.0007065
41.9889173,-88.6867538
45.0065149,-93.46651
36.1662859,-115.149225
35.0849255,-92.2039933
47.5653663,-122.6246836
40.9541697,-74.0652616
40.7536854,-73.9991637
30.6943566,-88.0430541
26.1223084,-80.1433786
43.5984486,-88.2845233
41.5894753,-88.057837
38.9103198,-91.4482167
47.9474034,-122.3036992
32.9628234,-117.0358646
36.7413624,-88.6352595
34.1008426,-117.7678355
31.5604442,-91.403171
34.054935,-118.244476
33.4485866,-112.0773456
40.0149856,-105.2705456
29.9988312,-95.2621553
45.4512875,-68.3326305
30.3321838,-81.655651
39.729432,-104.8319196
41.2984264,-81.931657
44.5126379,-88.0125794
41.3822398,-81.7355692
37.469877,-105.8696009
42.9761945,-71.6939626
39.7589478,-84.1916069
40.6391069,-73.9385536
43.231179,-76.300764
27.3364347,-82.5306527
29.7589382,-95.3676974
43.4252776,-88.1834277
21.4099549,-158.0358272
48.754402,-122.4788602
30.2729209,-97.7443863
35.9423833,-77.7956949
37.3297085,-121.9031599
29.3116366,-96.1027371
32.701939,-97.10571494
35.3738712,-119.0194639
43.61656,-116.200835
29.4246002,-98.4951405
42.6829765,-89.0226793
38.2542376,-85.759407
47.4925009,-121.9516338
42.6511674,-73.754968
34.1133062,-118.1478291
39.52927,-119.8136744
32.7269669,-117.1647094
36.5512675,-116.8910342
47.7378191,-122.3609434
48.0399806,-122.4094051
32.1332079,-96.2277529
34.9744981,-116.9616941
30.904461,-91.9294681
35.0841034,-106.6509851
34.4263886,-117.3008784
43.008665,-89.738417
39.9100858,-104.9875529
41.1112069,-74.0684751
64.837845,-147.716675
32.7174209,-117.1627714
39.5789357,-86.4822187
36.808483,-76.7441247
32.7293279,-82.7198591
44.8546856,-93.470786
39.7683331,-86.1583502
34.61881,-87.05150694
47.9543375,-117.476891
38.270022,-122.6061224
47.6084921,-122.336407
45.672075,-118.7885967
32.3476438,-97.3866837
33.4485866,-112.0773456
29.56007375,-104.3672163
31.8111305,-106.5013494
36.1556805,-95.9929113
40.8134774,-124.1460963
47.6084921,-122.336407
34.0553813,-117.7517496
30.3118769,-95.4560512
32.5007038,-94.7404891
39.3113257,-94.922759
46.601557,-120.5108421
32.2218917,-110.9262353
41.1383878,-81.8637474
39.5878325,-84.5543932
38.6305392,-90.1928216
37.7786871,-122.4212424
42.6606177,-78.0855638
33.9330156,-117.944777
33.7490987,-84.3901849
35.1677771,-114.5730208
39.8067455,-84.01023328
39.6296809,-79.9559437
40.73671315,-73.86422095
36.4866851,-76.3405733
37.1751111,-113.2899924
39.1278864,-76.6869128
41.7645491,-72.6908673
42.3271524,-87.8574308
35.3658075,-120.8499013
41.0514438,-83.318534
36.1662859,-115.149225
33.1203928,-94.2128337
39.8211225,-105.220743
34.4778752,-83.7735148
33.778562,-117.0357666
34.054935,-118.244476
34.0211224,-118.3964665
34.0133561,-117.690075
27.9477595,-82.458444
42.7337712,-84.5553805
44.6385045,-123.2929399
40.1672117,-105.1019287
36.1662859,-115.149225
40.5863563,-122.3916754
42.8867166,-78.8783922
38.8478259,-80.4048306
33.058024,-96.9799755
41.4843896,-81.7124037
30.2868632,-89.3761587
36.4402378,-82.3560389
34.054935,-118.244476
35.9785912,-114.8324851
41.7557501,-124.2025913
33.2442813,-86.8163773
32.701939,-97.10571494
39.7213638,-121.6511258
41.083064,-81.518485
32.6400541,-117.0841955
42.2625932,-71.8022934
41.1035786,-80.6520161
38.1061979,-122.5681191
45.6373126,-118.8123938
41.1876777,-87.2419299
39.3153201,-120.9417368
40.1672117,-105.1019287
35.0841034,-106.6509851
31.7383894,-99.9463902
21.981111,-159.371111
30.3321838,-81.655651
33.641709,-92.2630393
38.8339578,-104.8253485
34.7797056,-119.2785638
39.9788383,-86.118731
27.4960763,-82.5673164
42.1290657,-80.0852421
39.8648357,-75.0551714
39.2392323,-121.5141615
36.7281652,-91.8525756
41.8885871,-87.6429247
36.8050308,-98.6664737
32.7762719,-96.7968559
33.1433723,-117.1661449
41.9683033,-73.5240738
36.7304288,-108.2089191
33.4495511,-112.0789355
35.6884087,-84.6688348
45.7148416,-121.4645173
41.4847758,-80.4375687
41.0256101,-81.7298519
41.4774192,-90.9438468
30.1624013,-85.6588999
44.1926386,-72.7798479
37.1108483,-120.2743484
60.7922222,-161.7558333
41.150651,-73.9454159
41.1617999,-112.0261903
36.6744117,-121.6550372
45.6909662,-90.3978225
32.7762719,-96.7968559
61.5995703,-149.1110902
34.2694474,-118.781482
41.436589,-81.3855058
29.7961358,-95.5057571
47.440837,-121.6253065
33.4485866,-112.0773456
30.1600827,-85.6545729
41.5051613,-81.6934446
47.6038321,-122.3300624
38.4325896,-82.0201368
42.9105722,-87.8606367
37.5385087,-77.43428
48.2765903,-116.5532476
39.1200471,-90.3284479
47.6859573,-122.1920249
40.7563925,-111.8985922
45.6306954,-122.6744557
47.9070153,-117.5374997
34.0286226,-117.8103367
38.2545799,-76.963588
32.0835407,-81.0998342
41.2493292,-77.0027671
41.8853908,-79.8520818
39.2908816,-76.610759
41.7689207,-87.857835
38.3266798,-122.7068441
47.6038321,-122.3300624
35.083975,-92.2079277
43.8830606,-91.2343539
42.9105722,-87.8606367
28.6002769,-81.673964
35.4958384,-77.9624435
40.4737114,-79.9612368
38.72728,-104.8075245
35.1677771,-114.5730208
32.7600212,-97.3446605
31.0237921,-87.4938708
30.6253463,-96.3271538
32.701939,-97.10571494
43.9888981,-91.6566377
34.405472,-103.2050709
42.5110387,-73.195436
38.2542376,-85.759407
42.077565,-78.4297419
34.4778752,-83.7735148
39.7683331,-86.1583502
39.7391536,-104.9847034
33.7490987,-84.3901849
33.6117105,-111.7173613
36.680194,-121.7822278
38.4423644,-105.2224947
39.1348627,-77.2922332
37.6390972,-120.9968782
43.1030928,-79.0302618
37.5385087,-77.43428
34.4310545,-93.0427203
30.2711286,-97.7436995
42.1900249,-87.9084039
41.8755546,-87.6244212
33.0348462,-96.7835218
34.5008311,-117.1858759
32.2218917,-110.9262353
38.270022,-122.6061224
36.2008371,-115.1120958
41.9584367,-70.6672577
33.4495511,-112.0789355
30.4380832,-84.2809332
35.0841034,-106.6509851
41.805687,-77.0792881
38.8010514,-90.627881
42.2713945,-89.093966
41.5833658,-87.500043
37.361495,-118.4012724
35.233375,-106.6644716
27.8002542,-97.3955744
40.5863563,-122.3916754
34.1024,-117.854865
46.0131505,-112.5365089
45.1473445,-122.5770322
43.9234806,-89.4931176
46.3004102,-119.3473437
36.7183708,-76.2466798
30.4380832,-84.2809332
38.4087993,-121.3716178
43.6086295,-116.392326
39.7443909,-79.1294516
30.2711286,-97.7436995
47.6579425,-117.4212265
34.2566577,-85.1271907
32.4446988,-111.2157091
35.3872218,-94.4248983
46.3622017,-123.5803532
47.6038321,-122.3300624
34.17142715,-118.9105877
47.2529105,-122.4417426
38.9340074,-75.3878525
34.3174478,-89.2181911
45.586072,-95.913941
38.6337716,-90.2416548
36.8889933,-76.2481624
40.3275693,-80.5959065
38.2812203,-80.8525981
33.1680687,-107.2275523
39.8454163,-88.9524151
40.7978787,-73.6995749
33.7490987,-84.3901849
40.8689882,-74.2082011
35.7936065,-86.317392
41.8800296,-88.0078435
29.5180081,-98.3161241
34.054935,-118.244476
36.123034,-84.6688348
47.5578415,-122.3479659
33.1216751,-117.0814849
30.2711286,-97.7436995
39.2908816,-76.610759
44.9475726,-93.3569023
35.262082,-81.1873005
44.3238384,-93.9585295
46.7304268,-117.173895
48.3697168,-114.1915824
29.7589382,-95.3676974
40.2853013,-76.93584634
32.753177,-97.3327459
47.3826903,-122.2270272
39.8909466,-75.0729504
34.1008426,-117.7678355
33.4150484,-111.5495439
58.3019496,-134.419734
43.157285,-77.615214
28.023544,-82.12720212
35.1212409,-81.5159246
40.4737114,-79.9612368
39.6978871,-76.0627266
34.1064001,-117.3703235
32.978219,-112.9535409
20.902437,-156.372528
41.7163785,-81.36119021
35.9905796,-93.0626284
38.6411854,-83.744365
32.8793816,-111.7575614
34.0397162,-117.7549295
36.8876928,-84.4172666
43.5581468,-124.0716465
35.089038,-106.3725956
43.157285,-77.615214
33.6783336,-118.0000166
33.1924489,-117.3675233
35.44572,-94.35182248
40.4416941,-79.9900861
46.877229,-96.789821
36.0726355,-79.7919754
42.162005,-78.975317
41.2042616,-73.7270761
47.6038321,-122.3300624
28.5423999,-81.3794368
34.0553813,-117.7517496
26.7153425,-80.0533746
47.6038321,-122.3300624
39.1867842,-75.5722463
37.1734372,-82.6309892
31.0556546,-99.4117197
35.6840131,-82.0092745
42.058436,-70.1786375
36.7953025,-76.05092512
45.8260672,-92.9685423
36.0625843,-94.1574328
33.052083,-117.2793685
38.881385,-77.3006469
46.877229,-96.789821
38.9116463,-94.3616516
40.7670126,-111.8904308
40.8,-96.667821
41.920334,-79.640329
40.0639616,-80.7209149
34.5659245,-112.4649083
41.3700124,-76.0565965
38.8949549,-77.0366456
27.9477595,-82.458444
36.0103562,-84.2696449
26.1223084,-80.1433786
40.6391069,-73.9385536
25.6905515,-80.23500898
39.6261682,-84.3693882
31.5604442,-91.403171
39.7391536,-104.9847034
34.3623149,-92.8129463
33.888658,-118.307648
19.707243,-155.081635
38.9429659,-76.731234
47.0450197,-122.8948725
37.7742152,-87.1133304
28.5950986,-81.3509416
47.8105738,-122.3774952
26.2378597,-80.1247667
35.6571367,-97.4649038
33.1842912,-90.4892563
44.4158398,-118.9534319
39.8814519,-83.0929645
39.246479,-94.419079
33.4359416,-86.1058048
41.055945,-80.589712
33.8232001,-118.2585096
47.2495798,-122.4398746
40.2187428,-74.7673546
41.2953127,-89.0595266
36.5959685,-82.1885009
45.4649805,-98.487813
36.1883226,-80.4993857
34.1866581,-118.448729
41.1421905,-87.8613221
45.4104918,-92.6445824
39.9622601,-83.0007065
47.6038321,-122.3300624
41.374673,-93.2784825
33.7490987,-84.3901849
38.9342888,-77.1776327
43.1352881,-87.9356423
47.1717649,-122.518458
40.9125992,-73.8370786
41.3605271,-93.5599632
47.5348778,-122.0432974
33.9060971,-118.0107092
35.6225064,-117.6699414
39.8765,-75.4511
33.3335556,-86.1344697
39.7391536,-104.9847034
36.6174432,-121.9155906
38.7014389,-90.1487199
41.842224,-89.4815485
32.7269669,-117.1647094
36.9903199,-86.4436018
37.6101767,-122.4806894
35.1959036,-85.1846785
48.6306003,-117.7348303
44.4812116,-88.0167406
47.6144219,-122.1923372
44.6697996,-74.9813349
61.2971586,-149.509043
40.5863563,-122.3916754
39.8309399,-77.2310908
38.49971,-81.7677645
34.729847,-86.5859011
36.1662859,-115.149225
41.8839927,-87.6197056
47.9673056,-122.2013998
40.8610205,-79.8952251
28.9827565,-95.969402
44.8504122,-68.8618617
